ps
36.028087331190186
9.317779366115653
6.483866582911659
6.589043231536826
8.76630773473914
9.565509549696245
10.875719122559179
11.520598847800324
10.811466776677868
10.67996114923954
8.397971819117123
8.802770380057233
7.901783757619238
7.576667516820472
1.0
0.8083538121036874
0.7902654082770105
0.5867435002324435
0.0
0.0
