ps
0.0
0.0
0.14262677493439846
0.0
2.124059974905173
4.908212190223056
8.222353880165905
6.254052307902003
2.7747760644812116
1.9073288699902837
12.780006067732437
1.0
6.095748494438346e-06
1.723746078709945e-05
8.802473241224555e-06
1.6943770753341007e-05
7.43489043671325e-06
6.139330500482549e-06
1.0
0.004000166608072891
0.004200900771244141
0.010980025089320925
0.01848761893834946
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.23960296808832934
2.892373479140308
2.833734430186923
2.5748668816807982
0.26251858847908066
0.5348052596692049
0.42783204506362704
0.23251448755109327
0.18953780061050657
0.21783673775245727
0.12143182761692524
0.2866819265688783
0.822906422275184
1.0288385203148425
0.6891874501425389
1.1942976687130094
1.2803118049750397
1.284914875380904
0.6916657137652595
0.865136045551735
0.7950470134907237
1.1268661041703694
0.959324541798983
0.5870473201369935
0.7985602768028282
0.8251709762456335
1.1275192843837858
1.1159333872519557
1.062665137310624
1.2292047094114278
0.8374149010697063
1.208599812677159
0.9561015815703261
0.957464946415113
1.119638373938687
1.5966766422675065
1.1054671743318356
0.6951821676458331
1.1341582709984879
0.0
0.10223316382465548
-0.6012308568633429
