date,balance,count,wac,maturity,age,ols,als,invest,owner,second,broker,corres,retail,dti,cs,mod,purchase,cashout,refi,caliber,carrington,freedom,lakeview,loandepot,nationstar,newrez,pennymac,quicken,truist,usb,wfs,ltv,AZ,CA,CO,FL,GA,MD,MN,NV,NY,TX,VA,WA,single,coop,condo,MH,PUD,cpr,incentive,cashbond,sato
2020-01-01,7377709829.402471,25186,4.73697422026049,339.047063371566,17.5158435823485,333677.325431392,323264.214683827,1.2596849770468799,92.5262598855489,6.21405513740419,11.025110784512801,35.6411400992299,53.333749116257295,37.5020538590826,752.6837135975439,0,76.9003666950329,14.136754055111599,0.0,0.820517764105096,0.0989399032699718,3.99493963604289,2.86788318983432,0.812237887984995,1.42472469213164,0.0,12.522643211635803,7.567438606083241,1.12723007208404,0.0289828666907693,7.66024396657381,71.3121960120523,2.8292436552877005,17.2886743714464,4.66116076759672,7.281284609525749,3.5379490031315295,2.55187303951694,2.75710684706823,1.54612052857297,0.489290707758137,6.559290000063941,4.51905828913243,5.501483220798121,55.860011539442205,0.0864272090222466,8.57797582271757,0.228329898422413,35.2472555303955,33.4174942366391,1.01697419300438,0,0.163620880163993
2019-12-01,7693428077.763791,26137,4.73716194517568,340.147902484693,16.5154233738381,334731.12526417803,324808.108640894,1.22900315166601,92.60668527518791,6.16431157314607,11.0634818753764,35.5399134583211,53.3966046663025,37.4839968971455,752.8007762036921,0,76.8202525291471,14.2223492499297,0.0,1.01095416137684,0.0950173307153966,4.09988152387046,2.8689548555914106,0.81885480591896,1.4498835935549297,0.0,12.4298586919115,7.63548105654492,0.0,0.0278372795635954,7.611458190747481,71.8744569267362,2.86258090499708,17.5678708863475,4.73167232400848,7.195249158719539,3.49259344058874,2.5212703374615097,2.73953509261747,1.5655684862788701,0.479023249090322,6.47057073584678,4.45173528539804,5.52625116727874,55.874442157389204,0.0935364735156908,8.570462258658191,0.21937302121735897,35.2421860892196,38.4772340566783,1.03716189836798,0,0.163811885208935
2019-11-01,8040739607.342409,27174,4.73701233907172,341.249650351728,15.514149585072598,335978.73233952,326508.124367188,1.2075230182194798,92.6289411586212,6.1635358231593,11.0768126761464,35.4231606222428,53.50002670161079,37.4545159978742,752.948395630963,0,76.7555515539362,14.3310546464797,0.0,1.02626429515137,0.091039614722637,3.97436697767242,2.8259833235132996,0.82873766948504,1.44054345458469,0.0,12.3681402029378,7.790756077047981,0.0,0.0266774035167422,7.55640233287382,72.0163558402633,2.87705718273383,17.8293100858042,4.793147006976731,7.01879802136647,3.47682747048249,2.51531655762778,2.74145826639184,1.59523530821324,0.46818236847693606,6.35596397623116,4.428783553582889,5.5054142321517405,55.906652656937,0.0896501353535161,8.62822282919104,0.21029005528527103,35.165184323233106,40.1233054543455,1.04701228412492,0,0.163566817041076
2019-10-01,8536691618.23242,28666,4.73659472126334,342.349521749669,14.5140291752186,337557.735074769,328557.884761755,1.1832726973989298,92.76864508780692,6.048082214794179,11.1634707804152,35.213484601432,53.623044618152896,37.4259051814148,753.297076644066,0,76.8494420425859,14.346074071082098,0.0,1.02804135384838,0.0986659581345987,4.05890084242678,2.8152655013869703,0.835753575785107,1.43216344887628,0.0,12.1654775636396,7.8986376209042,0.0,0.027767471110747,7.48513233429895,72.1483566671325,2.88465695463328,18.022434318297698,4.85160192597656,6.846582984789491,3.43026648808613,2.5371404858374302,2.7612030629074105,1.56506589069691,0.45687738013547496,6.21921644324324,4.37362966507811,5.48637023238768,56.0690015383276,0.0951748358465043,8.52031229069506,0.20295800699735803,35.112553328133394,50.409001976432,1.1265948264136298,0,0.16308147760609698
2019-09-01,9057467942.51942,30227,4.73650136011953,343.438426670131,13.515440366166,339012.151336106,330502.304597885,1.15356605954489,92.8908988986535,5.95553504180159,11.2425134860377,35.277083742123104,53.4804027718391,37.3802135076957,753.7444861171831,0,77.0420717255533,14.1972951963609,0.0,1.02933726891459,0.095353430745598,4.12106758902641,2.79669722036171,0.842202363163638,1.4704559199203402,0.0,12.101837659223799,8.86735381604757,0.0,0.0331945388050823,7.444313621140309,72.3087394482361,2.9510514243367303,18.1770691845039,4.9242578040737,6.66289406938867,3.37182926135621,2.50065042593561,2.75289017353762,1.5780727490138302,0.43129627010832705,6.1275187518761305,4.33021489733114,5.542315205027549,56.0317317117519,0.08985244414737599,8.47305504016295,0.194165526092474,35.2111952778453,50.0342499500791,1.11650147543652,0,0.16294532976250398
2019-08-01,9485111771.015871,31475,4.73674195663018,344.622378436455,12.517092745664801,340237.61839101696,332258.389302812,1.13524920128127,92.9634016964025,5.90134910231626,11.327626444321801,35.2455865677374,53.4267869879408,37.377792544343,753.932250815564,0,77.05196838565021,14.215098170072599,0.0,1.03290066260904,0.097877822789543,4.12221813430986,2.79619302379838,0.8332466609270419,1.4670593944476398,0.0,11.9616261316703,8.903892591936788,0.0,0.0352626695587745,7.393660258709871,72.60402584480309,3.0212097289213995,18.3879536321512,4.99058004909533,6.53336816140769,3.34943964185249,2.5007796778798,2.75875430351155,1.5766323870001497,0.4257564206517371,6.02631321393962,4.2695455260243,5.5099779031687,56.066634190485104,0.0939689214596798,8.4630038260885,0.185689292963267,35.1907037690034,41.5478045690091,0.9667419765450749,0,0.16309939117111902
2019-07-01,9907620221.56073,32655,4.7365411112964,345.83280695778603,11.5171790420736,342100.869370791,334634.45508834696,1.09993746062534,93.07947992228131,5.82058261709335,11.5722081526168,35.1808549098502,53.246936937533,37.3481765551982,754.237389137549,0,77.0996588351342,14.1587499347772,0.0,1.03463955064373,0.101968549923723,4.17379674868629,2.78764091201325,1.26022902783744,1.4631168609689298,0.0,11.914897277454902,8.81436173147454,0.0,0.0337997989816214,7.30311897933043,72.90419376550079,3.03036409113765,18.6921101511433,5.090741003192361,6.381228736363241,3.2841887935049905,2.4814962475499702,2.7414243295216103,1.5778711282104798,0.40823802772233503,5.91551632416774,4.19785800738921,5.60351652909513,56.056679619979896,0.09012795217373701,8.41981552137509,0.178042976131267,35.2553339303401,39.7368657726271,0.936541160450998,0,0.162844563054551
2019-06-01,10125270009.1758,33241,4.73688508893372,346.95580664060503,10.516281110671,342975.86822599696,336027.40352099,1.09068409766711,93.13322734390671,5.776088558426241,11.6750878206376,35.1037203369374,53.2211918424251,37.357960507935296,754.3276672266701,0,76.94894530171591,14.2851660029205,0.0,1.02936651549709,0.0999114056670326,4.186124608346399,2.77186594884819,1.2676634413291599,1.46234400188948,0.0,11.886218921210402,8.89641218957534,0.0,0.0331277142108707,7.26916821792728,73.2072214716405,3.04026110536683,18.931508178372198,5.1263489497179,6.318858330080721,3.2499790485586297,2.47540912102887,2.7227992314125298,1.55887052014192,0.400060546556821,5.8557740652551695,4.16384434633407,5.647361216105651,56.0597957950493,0.0883502975385414,8.45152890890015,0.17468526070387502,35.2256397378082,21.678194614983695,0.666884917183285,0,0.16315471590475597
2019-05-01,10388878125.9153,33945,4.73704252561443,348.125203109945,9.51634408099334,344038.317483071,337685.282158003,1.08405389430358,93.15727179932409,5.7586743063723596,11.8580288594558,35.1186477343282,53.023323406216,37.363068179866,754.375917228842,0,76.863549956151,0.0,23.136450043849003,1.02723913533858,0.0975074448520641,4.20756653976342,2.7770845321624305,1.28612613831116,1.4629720971161801,0.0,11.8157199301726,8.88855418716158,0.0,0.0364939772925166,7.2515429138691605,73.9704407427258,3.0516996036269504,19.234580146498,5.17078760500202,6.23253328472728,3.19676465686297,2.47410449793299,2.67834811013056,1.5677889084332701,0.394603702963724,5.79648618092553,4.1258110223392706,5.632935459955009,56.0712400035235,0.0862580943607469,8.465519084690259,0.138348495569474,35.238634321856,25.331126346211,0.5970426592223299,0,0.16332216623264098
2019-04-01,10614913013.9373,34527,4.7371249512961295,349.326672312126,8.51633910413979,345121.741647408,339356.350992463,1.07579433384105,93.2197118453264,5.70449382083251,12.1628776429892,35.1387962160972,52.6983261409136,37.3636878301348,754.501767619678,0,76.7715949022202,0.0,23.2284050977798,1.03646516705214,0.0980937865030398,4.23657621677375,2.7724109808296,1.29266460757698,1.88200395078718,0.0,11.775023043977301,8.86111459904485,0.0,0.0357670394105803,7.2221339560392686,74.7589255514517,3.0581336639049,19.5924613614127,5.24585199910535,6.1599939824458,3.1667083496341197,2.47148246363833,2.6600557083394,1.5598327547359698,0.387006747944195,5.729928277613701,4.09529193381646,5.5854455646178405,56.1207117625232,0.0845629088345613,8.54434703668214,0.13558618585572,35.114792106104396,21.5014274728865,0.467124970612145,0,0.16343543903322502
2019-03-01,10753778588.5677,34861,4.737353087272111,350.498521718396,7.51736558806343,345761.828591493,340577.228217253,1.07991052237869,93.2508432425026,5.66924623511873,12.360986633778401,35.0839382401366,52.55507512608499,37.3673747696129,754.5153301109419,0,76.6940236327001,0.0,23.3059763672999,1.05001672758433,0.096955663000252,4.23236733141275,2.76288533952354,1.2944124348404,2.34552684846681,0.0,11.7357553802416,8.90434220836047,0.0,0.0353543069108801,7.1869842711517,75.58528626156681,3.05762840583099,19.8292885345781,5.25675592673723,6.1161059742466195,3.1497034470985197,2.47400092202408,2.6327036344523997,1.5506078989913796,0.382600669559557,5.69695623533878,4.09290384258171,5.56271149101574,56.1794008502454,0.0836891908731509,8.57721373090219,0.13403711693091303,35.0256591110484,13.0525594014745,0.367353201989011,0,0.163656275273829
2019-02-01,10875908672.8068,35141,4.73761108785283,351.63874151900905,6.51767756770159,346307.867831916,341691.429495292,1.0789976706194302,93.2645205715809,5.65648175779966,12.5697515874237,35.0851113072697,52.345137105306705,37.382032305287396,754.4889751488589,0,76.548114225705,0.0,23.451885774295,1.0581083331132,0.0959945661354626,4.34453200586512,2.75291820345218,1.53933185540827,2.3179577083782203,0.0,11.706246119894098,8.891510701422321,0.0,0.0350058733927376,7.165387904653901,75.95955323612559,3.0465297514807896,20.098455058832702,5.25293121712905,6.08664174604712,3.1340356078805094,2.4590661206725697,2.61489290620992,1.54322217819282,0.378886836298048,5.65861906998283,4.0870999148861005,5.5626648763001505,56.190154428313704,0.0829515475543181,8.56878781014943,0.132710455338442,35.0253957586441,11.2649115030484,0.27761104856605395,0,0.163933170850522
2019-01-01,10958217414.7122,35302,4.737825144535219,352.819435076594,5.51796299041827,346575.060687582,342593.13367616,1.08757050543122,93.2726342991828,5.6397951953859495,12.6726840713699,35.068898964523896,52.25841696410621,37.386435435808295,754.5462557013581,0,76.4887296620458,0.0,23.511270337954198,1.0585339028292602,0.0953979160227275,3.98581245372292,2.73372780778135,1.53778241369414,2.30621016329793,0.0,11.6681461448262,8.87773171681492,0.0,0.0347994509313873,7.17667294602602,76.37345887970429,3.05325438661869,20.2158071672157,5.251951845038559,6.06829520567922,3.12245917153693,2.45570842484232,2.6006398511485096,1.55372742787105,0.376616296073487,5.6367535925098595,4.06825704913525,5.557051662007919,56.1962333803184,0.0825201369648932,8.5680165007916,0.139784731559621,35.0134452503655,7.18701941115888,0.0978252782355226,0,0.16414984933776
2018-12-01,11010679344.4922,35386,4.73793379201459,354.02908471259,4.51810108401261,346621.733308202,343295.786066245,1.08492663056089,93.25996007117278,5.65511329826635,12.6931551844502,35.0387599298403,52.2680848857095,37.381298543367,754.5997475380819,0,76.48969915102329,0.0,23.510300848976698,1.0625992645304,0.0950655701274784,3.9757899158856804,2.66147955483012,1.5415619597182801,1.01026124888373,0.6385659827505821,11.659906971624999,8.87217308623855,0.0,0.0346814694630213,7.173419652855849,77.46649693693651,3.05401463913339,20.236057102365198,5.26668213051226,6.073489918386461,3.11869502074428,2.4520792994007503,2.60030714052229,1.54971039114726,0.375358649223461,5.63048582787094,4.06555824568642,5.560626815506049,56.208286132054205,0.0822558521034217,8.55870581544408,0.139299864489491,35.0114523359088,4.06872274428196,-0.132066094031007,0,0.16426409969120498
2018-11-01,11057537666.3853,35451,4.73799506930947,355.13941428368304,3.51817392260601,346635.895481275,343974.57155779697,1.08199660391892,93.2482271054922,5.669776290588829,12.5986415873369,35.022925533469,52.378432879194,37.381011958674605,754.6406715996479,0,76.5071710085867,0.0,23.4928289914133,1.06036108727387,0.0947861225468588,3.98102831716233,2.6543277065884,1.5462595778620702,1.00886348743018,0.6406830234898969,11.660791639234299,8.8711924521985,0.0,0.03458239177171,7.165818272345639,77.60950106455091,3.0650345623425097,20.226389167713002,5.27055823046558,6.082837060312589,3.12268844118942,2.45451797368803,2.5983402943271803,1.5477823570548002,0.37431613561964505,5.63176149667995,4.05628675569153,5.55640647758336,56.19323609570311,0.0820258257468819,8.5430880985278,0.13888893495305202,35.0427610450692,3.46644054858188,-0.0920048557566897,0,0.16432608791519598
2018-10-01,11113541637.1318,35518,4.73811318326916,356.42684694289,2.5180693382676402,346683.875029883,344819.40372482897,1.07848668809905,93.24270980781071,5.67880350409022,12.5898213913759,35.0025775929451,52.407601015679,37.3818721422993,754.6890040929679,0,76.54315486542019,0.0,23.4568451345798,1.05692810633307,0.0977283000066485,3.9431722617445404,2.64563644676285,1.5424962328929699,1.00728735997376,0.647352211908769,11.661738377837699,8.8728280328358,0.0,0.0344566096496357,7.15902849065475,77.7836910518181,3.07027090916934,20.2039009501863,5.27298347003067,6.08476403693167,3.1255712821663906,2.4501059961424603,2.6016331947127402,1.5522327640604698,0.376485389110943,5.638427583834599,4.05051504614735,5.558010206470961,56.1801931764629,0.0851969804729241,8.52818123452205,0.13837225442153198,35.0680563541206,4.406814080962059,0.10811306717968598,0,0.16443226561147598
2018-09-01,11165471707.3447,35579,4.7381407635547,357.663146351334,1.51826204493863,346707.253532551,345557.56364243897,1.0825404720644,93.2279409788453,5.68951854909034,12.5715076233784,34.9951120571033,52.4333803195183,37.3825992623454,754.753861377087,0,76.59850294344,0.0,23.40149705656,1.05685097464245,0.0973074783898564,3.9507714369599998,2.64167457788394,1.5386057596495801,1.00406572448595,0.645185970956228,11.6529768051475,8.85604852784834,0.0,0.0343428931274136,7.17479307277805,77.9415689241056,3.07684132781882,20.1679422999812,5.26856764017531,6.10257122037247,3.1244326222567405,2.44879281695354,2.60252107179736,1.55675325011995,0.375306821905784,5.64060803289546,4.04536262818044,5.5706465219124,56.144732141965,0.0849378358552604,8.521567368452411,0.137905997702911,35.110856656024396,3.97036038577955,0.188140574394048,0,0.164454098138203
2018-08-01,11228497410.6953,35653,4.73828863181145,359.12763397615504,0.5535672973749699,346800.79783999396,346433.753206277,1.07941605116302,93.2231575200622,5.6974264287748095,12.5778944610145,34.953472748519694,52.46863279046579,37.3831954294429,754.852505201477,0,76.6492765292047,0.0,23.3507234707953,1.05188227767678,0.0968902116492211,3.9630398497505404,2.6307397620373902,1.53726954144224,1.00039377655179,0.642730081809593,11.6174804345479,8.84156025819285,0.0,0.0341976052039359,7.18725585374229,78.11151988978409,3.0769458639324903,20.1517754325788,5.27758032611889,6.1052836912490305,3.11932376628153,2.44955482408631,2.6027233637292997,1.5567201406753102,0.37462775343103705,5.656811821162941,4.03969165574003,5.56746143479018,56.055334830819504,0.0854899453219055,8.51744075013074,0.137317869923214,35.2044166038046,5.09624535067917,0.208288421277421,0,0.164578630416706
